phenotype1;phenotype2;cosOriginal;cosTuned;cosOriginalTrans;cosTunedTrans;lin;deltaOriginal;deltaTuned;deltaOriginalTrans;deltaTunedTrans
Long hallux;Widened interpedicular distance;0.5824959874153137;0.62306195;0.6370950297967974;0.6230230366869316;0.7406161172192745;-0.15812012980396073;-0.11755416224414628;-0.10352108742247701;-0.11759308053234285
Broad medial eyebrow;Myxoid subcutaneous tumors;0.9148267954587936;0.92746735;0.5271443604344872;0.5231081458739123;0.8733283781844945;0.04149841727429915;0.05413896800691176;-0.3461840177500073;-0.3502202323105822
Broad medial eyebrow;Bulbous tips of toes;0.8103433102369308;0.8172822;0.5607374982752984;0.5584894579399038;0.9999584729108851;-0.18961516267395429;-0.182676273051266;-0.43922097463558674;-0.44146901497098134
Broad medial eyebrow;Absent internal genitalia;0.8417314141988754;0.901644;0.5505911834363733;0.5313583935972361;0.9999201345566091;-0.15818872035773368;-0.0982761430862722;-0.44932895112023585;-0.468561740959373
Broad medial eyebrow;Hyperphalangy of the 2nd finger;0.761711597442627;0.78585136;0.5765863471669241;0.5686977026294393;0.9999600672783046;-0.2382484698356776;-0.21410870791093395;-0.4233737201113804;-0.43126236464886525
Broad medial eyebrow;Renal interstitial hemosiderin;0.9686699286103249;0.9333437;0.5099743036640327;0.5212330925911478;0.9999201345566091;-0.03125020594628425;-0.06657642604144187;-0.4899458308925764;-0.4786870419654613
Broad medial eyebrow;Abnormality of depressor anguli oris muscle;0.770242303609848;0.8375781;0.5737933708087092;0.5519305498477685;0.7870101688836642;-0.01676786527381613;0.050567948963778475;-0.21321679807495497;-0.2350796190358957
Broad medial eyebrow;Paroxysmal dyspnea;1.071531467139721;1.0234067;0.4772113646262004;0.49254870843169496;0.9999201345566091;0.07161133258311181;0.02348660944668679;-0.5227087699304087;-0.5073714261249141
Broad medial eyebrow;Phenylpyruvic acidemia;1.0402377620339394;1.0001343;0.4871884638144567;0.49995723068338105;0.9999600672783046;0.04027769475563481;0.0001742815910191764;-0.5127716034638479;-0.5000028365949235
Broad medial eyebrow;Lateral ventricle dilatation;0.9012373611330986;0.807891;0.5314884565649882;0.5615327160681838;0.9999488789551968;-0.0987115178220982;-0.19205786771709865;-0.4684604223902086;-0.438416162887013
Broad medial eyebrow;Neonatal unconjugated hyperbilirubinemia;0.9856341294944286;0.95612115;0.5045729559078531;0.5139715609940692;0.9999600672783046;-0.01432593778387592;-0.043838920599379994;-0.49538711137045144;-0.4859885062842354
Broad medial eyebrow;High maternal circulating alpha-fetoprotein concentration;0.8519321084022522;0.7741082;0.5473054145139493;0.5725295814878792;0.9999201345566091;-0.1479880261543569;-0.2258119630935964;-0.4526147200426598;-0.42739055306872986
Broad medial eyebrow;Prominent nasolabial fold;0.5791510939598083;0.66006976;0.6382677448894549;0.6104034652742487;0.8787482221886792;-0.29959712822887086;-0.2186784585282483;-0.24048047729922428;-0.2683447569144305
Broad medial eyebrow;Abnormality of inferior alveolar nerve;0.7971835732460022;0.9102771;0.5650094695918875;0.5285981398366657;0.9999201345566091;-0.2027365613106069;-0.08964300633700462;-0.43491066496472164;-0.4713219947199434
Broad medial eyebrow;Unilateral conductive hearing impairment;0.8715414851903915;0.8577632;0.5410029158776246;0.5454294638585708;0.9999600672783046;-0.128418582087913;-0.14219689608232067;-0.45895715140067994;-0.4545306034197337
Broad medial eyebrow;Macular hypopigmented whorls, streaks, and patches;0.7187224328517914;0.7962121;0.5907581594842866;0.5653252974118106;0.8733283781844945;-0.1546059453327031;-0.07711630104368639;-0.28257021870020793;-0.3080030807726839
Broad medial eyebrow;Delayed ossification of pubic rami;0.951236866414547;0.9784245;0.515527945489193;0.5068682371561762;0.9999584729108851;-0.048721606496338166;-0.021533983412746704;-0.4844305274216921;-0.4930902357547089
Broad medial eyebrow;Hyperphenylalaninemia;0.8099143207073212;0.7649104;0.5608765799175309;0.5755383531717668;0.9999561589935034;-0.19004183828618226;-0.2350457590797156;-0.4390795790759725;-0.4244178058217366
Broad medial eyebrow;Ureteropelvic junction obstruction;1.0895103365182877;1.0633074;0.4714697903097931;0.4798351519067138;0.9999528219730685;0.08955751454521921;0.06335458254505899;-0.5284830316632754;-0.5201176700663547
Broad medial eyebrow;Cone-shaped epiphysis of the proximal phalanx of the 2nd toe;0.8569052517414093;0.8409797;0.5457053655897629;0.5508335321510796;0.9999201345566091;-0.1430148828151998;-0.1589404392364797;-0.4542147689668462;-0.44908660240552956
Broad medial eyebrow;Difficulty walking;0.9063034728169441;0.86380315;0.5298683426607684;0.5434879650721989;0.9999461221900431;-0.09364264937309896;-0.13614297392038976;-0.47007777952927465;-0.4564581571178442
Broad medial eyebrow;Bilobate gallbladder;1.0496231690049171;0.96507734;0.48419796488110867;0.5111184944555074;0.9999584729108851;0.04966469609403201;-0.034881132308010376;-0.5157605080297765;-0.48883997845537774
Broad medial eyebrow;Histidinuria;0.9065165147185326;0.8819839;0.5298002303602409;0.5376534537146045;0.9999574798349273;-0.09344096511639477;-0.11797360360659481;-0.4701572494746864;-0.46230402612032284
Broad medial eyebrow;Widened interpedicular distance;0.7946177423000336;0.64071035;0.565843760892712;0.6169809843136361;0.9999201345566091;-0.20530239225657554;-0.35920978070529075;-0.43407637366389706;-0.382939150242973
Myxoid subcutaneous tumors;Bulbous tips of toes;0.9400071650743484;0.921618;0.5191077861007296;0.524975395857958;0.9999584729108851;-0.05995130783653668;-0.07834048813915662;-0.4808506868101555;-0.4749830770529271
Myxoid subcutaneous tumors;Absent internal genitalia;0.9342866688966751;0.93299824;0.5209322865302144;0.521343312154288;0.9999201345566091;-0.065633465659934;-0.06692189456256004;-0.4789878480263947;-0.47857682240232113
Myxoid subcutaneous tumors;Hyperphalangy of the 2nd finger;0.9311267733573914;0.9096997;0.5219403980945596;0.5287826874635745;0.9999600672783046;-0.0688332939209132;-0.09026038885728405;-0.47801966918374494;-0.47117737981473007
Myxoid subcutaneous tumors;Renal interstitial hemosiderin;0.8646394908428192;0.7394354;0.5432192605338932;0.5839087091041915;0.9999201345566091;-0.1352806437137899;-0.2604847598198232;-0.45670087402271586;-0.41601142545241765
Myxoid subcutaneous tumors;Abnormality of depressor anguli oris muscle;0.8609338700771332;0.7790375;0.5444100601384618;0.5709198449354911;0.9999201345566091;-0.13898626447947593;-0.2208826589706716;-0.4555100744181473;-0.429000289621118
Myxoid subcutaneous tumors;Paroxysmal dyspnea;0.841081976890564;0.78172445;0.5508005555709345;0.5700431589799331;0.9999201345566091;-0.15883815766604514;-0.218195681584197;-0.44911957898567456;-0.42987697557667603
Myxoid subcutaneous tumors;Phenylpyruvic acidemia;0.9607356525957584;0.89222705;0.512501443580536;0.5343719434543783;0.9999600672783046;-0.039224414682546116;-0.1077330136360316;-0.4874586236977686;-0.4655881238239262
Myxoid subcutaneous tumors;Lateral ventricle dilatation;0.9939050879329443;0.91407937;0.501940082778175;0.5273831469385655;0.9999488789551968;-0.006043791022252498;-0.08586951084072536;-0.49800879617702176;-0.4725657320166313
Myxoid subcutaneous tumors;Neonatal unconjugated hyperbilirubinemia;0.975956816226244;0.92082906;0.5076539206342983;0.5252272996221374;0.9999600672783046;-0.02400325105206058;-0.07913100958482311;-0.4923061466440063;-0.4747327676561671
Myxoid subcutaneous tumors;High maternal circulating alpha-fetoprotein concentration;0.9602609761059284;0.91179407;0.5126526558219909;0.5281133539751974;0.9999201345566091;-0.03965915845068069;-0.08812606812747092;-0.4872674787346182;-0.4718067805814117
Myxoid subcutaneous tumors;Prominent nasolabial fold;0.8812287598848343;0.8575638;0.5378955148265485;0.5454935757227937;0.9999545338528789;-0.11872577396804462;-0.1423907401936687;-0.4620590190263304;-0.45446095813008525
Myxoid subcutaneous tumors;Abnormality of inferior alveolar nerve;0.8484528511762619;0.78245187;0.5484255374825695;0.5698059142021814;0.9999201345566091;-0.1514672833803472;-0.21746826649935813;-0.4514945970740396;-0.4301142203544277
Myxoid subcutaneous tumors;Unilateral conductive hearing impairment;0.9785561487078667;0.8491535;0.5068263130995425;0.548199914248076;0.9999600672783046;-0.021403918570437885;-0.15080654860154674;-0.49313375417876204;-0.45176015303022854
Myxoid subcutaneous tumors;Macular hypopigmented whorls, streaks, and patches;0.7762738913297653;0.7121778;0.5718221115588702;0.5929312131317384;0.8434590184411804;-0.06718512711141511;-0.13128120538804933;-0.27163690688231024;-0.2505278053094421
Myxoid subcutaneous tumors;Delayed ossification of pubic rami;0.9432636611163616;0.87359995;0.518069440720444;0.5403423063978297;0.9999584729108851;-0.056694811794523514;-0.12635852641201428;-0.4818890321904411;-0.4596161665130555
Myxoid subcutaneous tumors;Hyperphenylalaninemia;1.0226381700485945;0.9763792;0.49279343103384254;0.5075194314659548;0.9999561589935034;0.022682011055091045;-0.023576943276187756;-0.5071627279596609;-0.49243672752754863
Myxoid subcutaneous tumors;Ureteropelvic junction obstruction;1.0014718361198902;0.88499594;0.49953149984304435;0.5366881076460223;0.9999528219730685;0.0015190141468217622;-0.11495688462565634;-0.5004213221300241;-0.4632647143270462
Myxoid subcutaneous tumors;Cone-shaped epiphysis of the proximal phalanx of the 2nd toe;0.9057546555995941;0.851337;0.530043813075963;0.547496958320995;0.9999201345566091;-0.09416547895701499;-0.1485831189277944;-0.46987632148064606;-0.4524231762356141
Myxoid subcutaneous tumors;Difficulty walking;0.9601976089179516;0.90920126;0.5126728421951906;0.528941999156074;0.9999461221900431;-0.0397485132720915;-0.0907448578086344;-0.4872732799948525;-0.4710041230339691
Myxoid subcutaneous tumors;Bilobate gallbladder;1.0516646578907967;0.9816791;0.483547303726673;0.5058320520836723;0.9999584729108851;0.05170618497991153;-0.01827939099407605;-0.5164111691842121;-0.4941264208272128
Myxoid subcutaneous tumors;Histidinuria;0.8339405357837677;0.79801065;0.5531043690072751;0.5647406395835435;0.9999574798349273;-0.16601694405115963;-0.20194683253802181;-0.4468531108276522;-0.43521684025138385
Myxoid subcutaneous tumors;Widened interpedicular distance;1.0181332938373089;0.9373722;0.49422767693400327;0.5199481096907941;0.9999201345566091;0.018213159280699776;-0.06254792691500755;-0.5056924576226058;-0.47997202486581503
Bulbous tips of toes;Absent internal genitalia;0.8259431272745132;0.8315434;0.5556876589442941;0.5538783080515484;0.9999134918687169;-0.17397036459420367;-0.1683701058862035;-0.44422583292442286;-0.44603518381716856
Bulbous tips of toes;Hyperphalangy of the 2nd finger;0.5172017216682434;0.61456364;0.660379566838631;0.625949069163745;0.8047850673551408;-0.28758334568689736;-0.19022142342279824;-0.1444055005165098;-0.17883599819139573
Bulbous tips of toes;Renal interstitial hemosiderin;0.9514180794358253;0.91131246;0.5154701951466629;0.5282672664618031;0.9999134918687169;-0.04849541243289157;-0.08860103096936389;-0.484443296722054;-0.4716462254069138
Bulbous tips of toes;Abnormality of depressor anguli oris muscle;0.9651313722133636;0.94439566;0.5111012792460068;0.5177085511763585;0.872141863789474;0.09298950842388964;0.07225379756459094;-0.3610405845434672;-0.3544333126131155
Bulbous tips of toes;Paroxysmal dyspnea;0.9520007185637951;0.89476335;0.5152845187260918;0.5335599990551727;0.9999134918687169;-0.04791277330492183;-0.10515014138196155;-0.4846289731426251;-0.4663534928135442
Bulbous tips of toes;Phenylpyruvic acidemia;0.9220626726746559;0.91226363;0.5248334058177846;0.5279633168346954;0.9999584729108851;-0.07789580023622922;-0.08769484109020642;-0.47512506709310054;-0.4719951560761897
Bulbous tips of toes;Lateral ventricle dilatation;0.988008706830442;0.80779326;0.5038170386437639;0.5615644270833392;0.9999462364511621;-0.011937529620720144;-0.1921529768304956;-0.49612919780739817;-0.4383818093678229
Bulbous tips of toes;Neonatal unconjugated hyperbilirubinemia;0.8947397395968437;0.7923634;0.5335675637643398;0.5665771472783662;0.9999584729108851;-0.10521873331404141;-0.207595067683224;-0.46639090914654535;-0.43338132563251897
Bulbous tips of toes;High maternal circulating alpha-fetoprotein concentration;0.9756968840956688;0.9469369;0.5077366837859227;0.5168984500164413;0.9999134918687169;-0.024216607773048127;-0.0529765864846532;-0.4921768080827942;-0.4830150418522756
Bulbous tips of toes;Prominent nasolabial fold;0.8519855886697769;0.81271183;0.5472882015499005;0.559969824865141;0.9999524555142131;-0.14796686684443616;-0.18724062060668134;-0.45266425396431254;-0.43998263064907206
Bulbous tips of toes;Abnormality of inferior alveolar nerve;1.0128783518448472;0.9285939;0.49590057996857473;0.5227486452820738;0.9999134918687169;0.012964859976130283;-0.07131961789105579;-0.5040129119001422;-0.47716484658664315
Bulbous tips of toes;Unilateral conductive hearing impairment;0.9588280990719795;0.8735068;0.5131091284815406;0.5403721959706381;0.9999584729108851;-0.04113037383890561;-0.12645168847179822;-0.4868493444293446;-0.459586276940247
Bulbous tips of toes;Macular hypopigmented whorls, streaks, and patches;0.881461426615715;0.8395486;0.537820927789603;0.551295002731844;0.9999584729108851;-0.1184970462951701;-0.16040988511181287;-0.46213754512128213;-0.4486634701790412
Bulbous tips of toes;Delayed ossification of pubic rami;0.7459883987903595;0.6910547;0.5817501432321451;0.5999760042404916;0.8287089627579918;-0.08272056396763228;-0.13765426095287703;-0.24695881952584664;-0.2287329585175002
Bulbous tips of toes;Hyperphenylalaninemia;0.8418916165828705;0.75391084;0.5505395391774348;0.5791456096393526;0.9999542297279059;-0.15806261314503545;-0.24604339017025822;-0.4494146905504711;-0.42080862008855335
Bulbous tips of toes;Ureteropelvic junction obstruction;0.9026045352220535;0.82875025;0.531051163146429;0.5547805093390181;0.9999505803237132;-0.09734604510165967;-0.17120032760001935;-0.46889941717728423;-0.4451700709846951
Bulbous tips of toes;Cone-shaped epiphysis of the proximal phalanx of the 2nd toe;0.46193742752075195;0.59537643;0.6808435939070421;0.63259744517675;0.36317310279071235;0.0987643247300396;0.23220332915127373;0.3176704911163297;0.26942434238603763
Bulbous tips of toes;Difficulty walking;0.8221035897731781;0.84144515;0.556929197564739;0.5506834652869632;0.9160188400246831;-0.09391525025150504;-0.07457369203350273;-0.3590896424599441;-0.36533537473771993
Bulbous tips of toes;Bilobate gallbladder;1.0207130778580904;0.90781045;0.4934063510065265;0.529386562097617;0.9999567459343585;0.02075633192373194;-0.09214629633413873;-0.5065503949278319;-0.47057018383674143
Bulbous tips of toes;Histidinuria;0.8728372156620026;0.87098527;0.5405870614339907;0.5411814600028884;0.9999556674707869;-0.12711845180878434;-0.1289703979242781;-0.4593686060367962;-0.45877420746789854
Bulbous tips of toes;Widened interpedicular distance;0.7489010691642761;0.7224552;0.5807919487372137;0.5895206944104194;0.8072246192530101;-0.05832355008873402;-0.08476941571983754;-0.2264326705157964;-0.2177039248425907
Absent internal genitalia;Hyperphalangy of the 2nd finger;0.9278397634625435;0.91713077;0.5229892974540555;0.5264083781049349;0.9999201345566091;-0.07208037109406562;-0.08278936625750632;-0.4769308371025536;-0.4735117564516742
Absent internal genitalia;Renal interstitial hemosiderin;0.9233968332409859;0.863544;0.5244074557756679;0.543571235999194;1.0;-0.07660316675901413;-0.13645601272583008;-0.47559254422433206;-0.456428764000806
Absent internal genitalia;Abnormality of depressor anguli oris muscle;0.837539553642273;0.78568685;0.5519429904487106;0.5687513023490449;1.0;-0.16246044635772705;-0.21431314945220947;-0.44805700955128935;-0.4312486976509551
Absent internal genitalia;Paroxysmal dyspnea;0.9581630751490593;0.8958951;0.5133209947354671;0.5331977570530473;1.0;-0.041836924850940704;-0.10410487651824951;-0.4866790052645329;-0.4668022429469527
Absent internal genitalia;Phenylpyruvic acidemia;1.030414255335927;0.9323498;0.49031734866868915;0.521550193201523;0.9999201345566091;0.0304941207793179;-0.06757033349307151;-0.50960278588792;-0.47836994135508615
Absent internal genitalia;Lateral ventricle dilatation;0.9751054868102074;0.9029945;0.5079249883716286;0.5309264481391699;0.9998579617208769;-0.024752474910669564;-0.09686344820921922;-0.49193297334924835;-0.46893151358170704
Absent internal genitalia;Neonatal unconjugated hyperbilirubinemia;1.021665470674634;0.80222064;0.4931031268667724;0.5633729547392732;0.9999201345566091;0.02174533611802487;-0.1976994919899282;-0.5068170076898367;-0.43654717981733593
Absent internal genitalia;High maternal circulating alpha-fetoprotein concentration;0.969224575906992;0.93853575;0.5097976687612005;0.5195770122490142;1.0;-0.03077542409300804;-0.06146425008773804;-0.4902023312387995;-0.4804229877509858
Absent internal genitalia;Prominent nasolabial fold;0.7115035057067871;0.7201016;0.5931553595694046;0.5903007850080091;0.9998944404568447;-0.2883909347500576;-0.27979284553191797;-0.40673908088744015;-0.40959365544883564
Absent internal genitalia;Abnormality of inferior alveolar nerve;0.8160625696182251;0.75529766;0.558884381022466;0.5786902323680043;1.0;-0.1839374303817749;-0.24470233917236328;-0.44111561897753404;-0.4213097676319957
Absent internal genitalia;Unilateral conductive hearing impairment;0.9089217633008957;0.76634717;0.5290313349035682;0.5750679168027725;0.9999201345566091;-0.09099837125571342;-0.23357296468051048;-0.47088879965304087;-0.42485221775383664
Absent internal genitalia;Macular hypopigmented whorls, streaks, and patches;0.8636467307806015;0.86788243;0.5435382231611328;0.5421776477792257;0.9999201345566091;-0.1362734037760076;-0.13203770400317283;-0.45638191139547635;-0.4577424867773834
Absent internal genitalia;Delayed ossification of pubic rami;0.7704552263021469;0.7533815;0.5737237342330448;0.579319450156542;0.9999134918687169;-0.22945826556657;-0.24653200116131946;-0.42618975763567213;-0.42059404171217496
Absent internal genitalia;Hyperphenylalaninemia;1.0019575292244554;0.8700531;0.49937689869741586;0.54148067943701;0.9999028053808913;0.002054723843564088;-0.1298496928740248;-0.5005259066834754;-0.4584221259438813
Absent internal genitalia;Ureteropelvic junction obstruction;0.7813118696212769;0.73721063;0.5701777348132018;0.5846424235220931;0.5918707055256804;0.18944116409559641;0.145339925844864;-0.021692970712478665;-0.007228282003587383
Absent internal genitalia;Cone-shaped epiphysis of the proximal phalanx of the 2nd toe;0.8723400235176086;0.82888114;0.5407466230443725;0.5547382209671989;1.0;-0.12765997648239136;-0.1711188554763794;-0.4592533769556275;-0.44526177903280106
Absent internal genitalia;Difficulty walking;0.943529948592186;0.91063964;0.5179845426716071;0.5284822869559517;0.9998344221996177;-0.05630447360743174;-0.0891947785304893;-0.4818498795280106;-0.47135213524366604
Absent internal genitalia;Bilobate gallbladder;1.05129000172019;0.9271468;0.48366671881530443;0.5232104686208492;0.9999134918687169;0.05137650985147313;-0.07276669945691272;-0.5162467730534125;-0.47670302324786773
Absent internal genitalia;Histidinuria;0.9092821031808853;0.8493107;0.5289161583490428;0.5481493046030914;0.6780430294702215;0.23123907371066377;0.17126766665480897;-0.14912687112117873;-0.12989372486713013
Absent internal genitalia;Widened interpedicular distance;0.9440048933029175;0.86286426;0.5178331234822664;0.5437896640916093;1.0;-0.05599510669708252;-0.13713574409484863;-0.4821668765177336;-0.45621033590839066
Hyperphalangy of the 2nd finger;Renal interstitial hemosiderin;0.9222112447023392;0.8295623;0.524785969860031;0.5545181677049209;0.9999201345566091;-0.07770888985426994;-0.17035782815249534;-0.4751341646965781;-0.4454019668516882
Hyperphalangy of the 2nd finger;Abnormality of depressor anguli oris muscle;0.7616031467914581;0.7455317;0.5766218924563694;0.581900470994389;0.8819596887815145;-0.12035654199005641;-0.13642801058174647;-0.3053377963251451;-0.3000592177871255
Hyperphalangy of the 2nd finger;Paroxysmal dyspnea;0.8394156098365784;0.69483924;0.5513378774046309;0.5987101995800674;0.9999201345566091;-0.16050452472003074;-0.3050808954361257;-0.4485822571519782;-0.40120993497654167
Hyperphalangy of the 2nd finger;Phenylpyruvic acidemia;0.8030007630586624;0.6787855;0.5631196509615604;0.6040910468108054;0.9999600672783046;-0.19695930421964214;-0.32117456436769054;-0.4368404163167442;-0.39586902046749917
Hyperphalangy of the 2nd finger;Lateral ventricle dilatation;1.02827806212008;0.83989817;0.4909976132018181;0.5511822605640959;0.9999488789551968;0.028329183164883198;-0.16005070991451686;-0.5089512657533787;-0.4487666183911009
Hyperphalangy of the 2nd finger;Neonatal unconjugated hyperbilirubinemia;0.8981439471244812;0.8681977;0.5324781127655351;0.5420764060761565;0.9999600672783046;-0.10181612015382335;-0.13176238775865123;-0.4674819545127694;-0.4578836612021481
Hyperphalangy of the 2nd finger;High maternal circulating alpha-fetoprotein concentration;0.9401884377002716;0.81841743;0.519049981429039;0.5581219645530362;0.9999201345566091;-0.0597316968563375;-0.18150270463259788;-0.4808701531275701;-0.4417981700035729
Hyperphalangy of the 2nd finger;Prominent nasolabial fold;0.853921115398407;0.8811486;0.5466653332994587;0.5379212247660052;0.9999545338528789;-0.14603341845447193;-0.11880595711642872;-0.45328920055342026;-0.4620333090868737
Hyperphalangy of the 2nd finger;Abnormality of inferior alveolar nerve;0.8498019129037857;0.8101673;0.5479911453675692;0.5607945469462716;0.9999201345566091;-0.1501182216528234;-0.1897528219345388;-0.4519289891890399;-0.4391255876103375
Hyperphalangy of the 2nd finger;Unilateral conductive hearing impairment;1.028288135305047;0.9308039;0.49099440552423645;0.5220434144962225;0.9999600672783046;0.02832806802674248;-0.06915617228166149;-0.5089656617540681;-0.47791665278208206
Hyperphalangy of the 2nd finger;Macular hypopigmented whorls, streaks, and patches;0.8437747657299042;0.8005669;0.549932570727889;0.5639100627122902;0.9999600672783046;-0.15618530154840038;-0.19939315558091686;-0.4500274965504155;-0.4360500045660144
Hyperphalangy of the 2nd finger;Delayed ossification of pubic rami;0.8377870321273804;0.794209;0.5518631566382743;0.5659767063698666;0.8355479869321181;0.0022390451952623014;-0.04133898348363174;-0.2836848302938437;-0.26957128056225144
Hyperphalangy of the 2nd finger;Hyperphenylalaninemia;0.8245477974414825;0.67647433;0.5561387476036224;0.6048682149575186;0.9999561589935034;-0.17540836155202089;-0.3234818261840552;-0.44381741138988107;-0.3950879440359848
Hyperphalangy of the 2nd finger;Ureteropelvic junction obstruction;0.8995586335659027;0.8022493;0.5320254826501476;0.5633636449747167;0.9999528219730685;-0.10039418840716574;-0.19770350957225058;-0.46792733932292085;-0.43658917699835176
Hyperphalangy of the 2nd finger;Cone-shaped epiphysis of the proximal phalanx of the 2nd toe;0.34831178188323975;0.34299862;0.7259389307980895;0.7281754426143038;0.6245600766986774;-0.27624829481543767;-0.281561452850716;0.10137885409941205;0.10361536591562637
Hyperphalangy of the 2nd finger;Difficulty walking;0.9282784834504128;0.8705026;0.5228492857589568;0.5413363915111377;0.9203691460904122;0.007909337360000546;-0.04986655495729453;-0.39751986033145537;-0.37903275457927454
Hyperphalangy of the 2nd finger;Bilobate gallbladder;0.9661690518260002;0.8627087;0.510770780515138;0.5438396462333546;0.9999584729108851;-0.03378942108488492;-0.13724978512859753;-0.4891876923957471;-0.45611882667753056
Hyperphalangy of the 2nd finger;Histidinuria;0.8684645444154739;0.82135284;0.5419907190722876;0.557172068786443;0.9999574798349273;-0.1314929354194534;-0.17860464036501766;-0.45796676076263976;-0.44278541104848435
Hyperphalangy of the 2nd finger;Widened interpedicular distance;0.8011239767074585;0.72656757;0.5637291090762881;0.5881589955686428;0.822027235707794;-0.020903259000335517;-0.0954596693129881;-0.25829812663150586;-0.2338682401391512
Renal interstitial hemosiderin;Abnormality of depressor anguli oris muscle;1.0466827787458897;0.90069425;0.4851350075051143;0.5316621879306315;1.0;0.046682778745889664;-0.09930574893951416;-0.5148649924948857;-0.46833781206936853
Renal interstitial hemosiderin;Paroxysmal dyspnea;1.0077851563692093;0.8839282;0.49752188272920306;0.5370302721744855;1.0;0.0077851563692092896;-0.11607182025909424;-0.5024781172707969;-0.4629697278255145
Renal interstitial hemosiderin;Phenylpyruvic acidemia;0.8661559820175171;0.82111573;0.5427321131675138;0.5572487780352369;0.9999201345566091;-0.13376415253909202;-0.17880440236361594;-0.4571880213890953;-0.44267135652137224
Renal interstitial hemosiderin;Lateral ventricle dilatation;0.8990132361650467;0.80623376;0.5321999752600055;0.5620703212341523;0.9998579617208769;-0.10084472555583024;-0.19362419802611375;-0.4676579864608714;-0.4377876404867246
Renal interstitial hemosiderin;Neonatal unconjugated hyperbilirubinemia;0.7648389786481857;0.7578105;0.575561747878929;0.5778655685626717;0.9999201345566091;-0.23508115590842338;-0.24210966111453147;-0.4243583866776801;-0.4220545659939374
Renal interstitial hemosiderin;High maternal circulating alpha-fetoprotein concentration;0.8712572157382965;0.8466254;0.541094159298092;0.5490141228702179;1.0;-0.1287427842617035;-0.15337461233139038;-0.458905840701908;-0.4509858771297821
Renal interstitial hemosiderin;Prominent nasolabial fold;1.0802126973867416;0.9241687;0.474440046174157;0.5241610395487876;0.9998944404568447;0.08031825692989691;-0.07572573451659814;-0.5254543942826877;-0.47573340090805716
Renal interstitial hemosiderin;Abnormality of inferior alveolar nerve;1.1155513152480125;0.896565;0.46313652733519384;0.5329833672894129;1.0;0.11555131524801254;-0.1034349799156189;-0.5368634726648062;-0.46701663271058713
Renal interstitial hemosiderin;Unilateral conductive hearing impairment;1.0567387454211712;0.85704017;0.4819297920189092;0.5456619650773031;0.9999201345566091;0.05681861086456208;-0.1428799677017507;-0.5179903425376999;-0.454258169479306
Renal interstitial hemosiderin;Macular hypopigmented whorls, streaks, and patches;0.7873887866735458;0.7328484;0.5681967781293443;0.5860824453535125;0.9999201345566091;-0.21253134788306327;-0.2670717287185964;-0.4317233564272648;-0.4138376892030966
Renal interstitial hemosiderin;Delayed ossification of pubic rami;0.9837563037872314;0.8519459;0.5051707565003165;0.5473009925578094;0.9999134918687169;-0.016157188081485474;-0.1479676147935216;-0.4947427353684004;-0.4526124993109075
Renal interstitial hemosiderin;Hyperphenylalaninemia;0.8384399563074112;0.77605236;0.551652546332964;0.571894454620244;0.9999028053808913;-0.16146284907348007;-0.22385044961459488;-0.44825025904792726;-0.42800835076064725
Renal interstitial hemosiderin;Ureteropelvic junction obstruction;0.5617356896400452;0.60566324;0.6444066091849759;0.6290256439173434;0.31555464056675586;0.2461810490732893;0.29010859938914624;0.3288519686182201;0.31347100335058753
Renal interstitial hemosiderin;Cone-shaped epiphysis of the proximal phalanx of the 2nd toe;0.9365043193101883;0.8475575;0.5202249085822716;0.5487138916698513;1.0;-0.0634956806898117;-0.15244251489639282;-0.47977509141772845;-0.4512861083301487
Renal interstitial hemosiderin;Difficulty walking;0.9303635954856873;0.8787328;0.5221839098330354;0.5386957835416772;0.9998344221996177;-0.06947082671393046;-0.1211016217159141;-0.4776505123665823;-0.46113863865794047
Renal interstitial hemosiderin;Bilobate gallbladder;0.7083392441272736;0.7566148;0.5942078291242155;0.5782579055577713;0.9999134918687169;-0.29157424774144336;-0.24329868760083362;-0.40570566274450137;-0.4216555863109456
Renal interstitial hemosiderin;Histidinuria;0.5299091339111328;0.5230764;0.655778861168026;0.6582481583952673;0.5774374587829405;-0.04752832487180769;-0.05436104372098982;0.07834140238508547;0.08081069961232679
Renal interstitial hemosiderin;Widened interpedicular distance;1.0166427865624428;0.8671783;0.4947021919177812;0.5424037512580877;1.0;0.01664278656244278;-0.1328216791152954;-0.5052978080822188;-0.4575962487419123
Abnormality of depressor anguli oris muscle;Paroxysmal dyspnea;0.88756462931633;0.77461886;0.5358651285902668;0.5723627198854205;1.0;-0.11243537068367004;-0.22538113594055176;-0.4641348714097332;-0.42763728011457947
Abnormality of depressor anguli oris muscle;Phenylpyruvic acidemia;1.0098600341007113;0.8708384;0.4968614028103544;0.5412285937291685;0.9999201345566091;0.009939899544102238;-0.12908173085482688;-0.5030587317462547;-0.45869154082744057
Abnormality of depressor anguli oris muscle;Lateral ventricle dilatation;0.9513784423470497;0.7470777;0.5154828269516778;0.5813916916982463;0.9998579617208769;-0.04847951937382722;-0.2527802582449248;-0.48437513476919913;-0.4184662700226306
Abnormality of depressor anguli oris muscle;Neonatal unconjugated hyperbilirubinemia;0.9952373076230288;0.83741605;0.5015160177998446;0.5519828364826906;0.9999201345566091;-0.004682826933580353;-0.16250408173831077;-0.49840411675676455;-0.44793729807391847
