phenotypeId	numberPapers	phenotypeName
HP:0009027	70	Foot dorsiflexor weakness
HP:0009045	180	Exercise-induced rhabdomyolysis
HP:0009046	239	Difficulty running
HP:0009049	174	Peroneal muscle atrophy
HP:0009055	239	Generalized limb muscle atrophy
HP:0009059	239	Congenital generalized lipodystrophy
HP:0009063	239	Progressive distal muscle weakness
HP:0009064	239	Generalized lipodystrophy
HP:0009071	239	Inflammatory myopathy
HP:0009072	65	Decreased Achilles reflex
HP:0009073	239	Progressive proximal muscle weakness
HP:0009088	239	Speech articulation difficulties
HP:0009098	239	Chronic oral candidiasis
HP:0009101	83	Submucous cleft lip
HP:0009102	239	Anterior open-bite malocclusion
HP:0009109	229	Denervation of the diaphragm
HP:0009110	239	Diaphragmatic eventration
HP:0009371	39	Type A1 brachydactyly
HP:0009373	147	Type C brachydactyly
HP:0009555	239	Hypoplasia of the pharynx
HP:0009556	239	Absent tibia
HP:0009589	239	Bilateral vestibular schwannoma
HP:0009590	239	Unilateral vestibular schwannoma
HP:0009593	239	Peripheral Schwannoma
HP:0009595	239	Occasional neurofibromas
HP:0009626	46	Contractures of the interphalangeal joint of the thumb
HP:0009709	239	Increased CSF interferon alpha
HP:0009713	239	Spinal hemangioblastoma
HP:0009716	232	Subependymal nodules
HP:0009717	239	Cortical tubers
HP:0009718	239	Subependymal giant-cell astrocytoma
HP:0009720	239	Adenoma sebaceum
HP:0009721	75	Shagreen patch
HP:0009722	192	Dental enamel pits
HP:0009729	239	Cardiac rhabdomyoma
HP:0009732	239	Plexiform neurofibroma
HP:0009734	239	Optic nerve glioma
HP:0009736	239	Tibial pseudarthrosis
HP:0009737	236	Lisch nodules
HP:0009739	83	Hypoplasia of the antihelix
HP:0009740	239	Aplasia of the parotid gland
HP:0009741	239	Nephrosclerosis
HP:0009742	239	Stiff shoulders
HP:0009743	152	Distichiasis
HP:0009746	239	Thick nasal septum
HP:0009748	69	Large earlobe
HP:0009752	239	Cleft in skull base
HP:0009755	156	Ankyloblepharon
HP:0009756	107	Popliteal pterygium
HP:0009762	239	Facial wrinkling
HP:0009777	239	Absent thumb
HP:0009783	239	Biceps aplasia
HP:0009785	125	Triceps aplasia
HP:0009788	239	Quadriceps aplasia
HP:0009789	239	Perianal abscess
HP:0009793	131	Presacral teratoma
HP:0009795	239	Branchial fistula
HP:0009796	239	Branchial cyst
HP:0009797	239	Cholesteatoma
HP:0009800	239	Maternal diabetes
HP:0009805	221	Low-output congestive heart failure
HP:0009813	98	Upper limb phocomelia
HP:0009831	239	Mononeuropathy
HP:0009879	100	Simplified gyral pattern
HP:0009886	67	Trichorrhexis nodosa
HP:0009892	239	Anotia
HP:0009894	239	Thickened ears
HP:0009900	239	Unilateral deafness
HP:0009904	60	Prominent ear helix
HP:0009916	239	Anisocoria
HP:0009917	121	Persistent pupillary membrane
HP:0009919	239	Retinoblastoma
HP:0009921	239	Duane anomaly
HP:0009927	239	Aplasia of the nose
HP:0009939	239	Mandibular aplasia
HP:0009941	239	Asymmetry of the mouth
HP:0010104	42	Absent first metatarsal
HP:0010105	220	Short first metatarsal
HP:0010219	239	Structural foot deformity
HP:0010285	163	Oral synechia
HP:0010289	214	Cleft of alveolar ridge of maxilla
HP:0010290	104	Short hard palate
HP:0010294	239	Palate fistula
HP:0010296	239	Ankyloglossia
HP:0010297	87	Bifid tongue
HP:0010298	239	Smooth tongue
HP:0010305	239	Absence of the sacrum
HP:0010306	239	Short thorax
HP:0010310	239	Chylothorax
HP:0010314	220	Premature thelarche
HP:0010316	239	Ebstein anomaly of the tricuspid valve
HP:0010444	239	Pulmonary insufficiency
HP:0010445	219	Primum atrial septal defect
HP:0010446	239	Tricuspid stenosis
HP:0010452	164	Ectopia of the spleen
HP:0010458	239	Female pseudohermaphroditism
HP:0010459	239	True hermaphroditism
HP:0010464	114	Streak ovary
HP:0010465	239	Precocious puberty in females
HP:0010469	239	Absent testis
HP:0010477	239	Aplasia of the bladder
HP:0010479	128	Patent urachus
HP:0010491	45	Digital constriction ring
HP:0010493	239	Long metacarpals
HP:0010497	239	Sirenomelia
HP:0010499	239	Patellar subluxation
HP:0010502	104	Fibular bowing
HP:0010503	53	Fibular duplication
HP:0010508	239	Metatarsus valgus
HP:0010509	239	Aplasia of the tarsal bones
HP:0010512	239	Adrenal calcification
HP:0010516	239	Thymus hyperplasia
HP:0010517	239	Ectopic thymus tissue
HP:0010518	239	Thyroglossal cyst
HP:0010519	239	Increased fetal movement
HP:0010521	232	Gait apraxia
HP:0010522	239	Dyslexia
HP:0010523	239	Alexia
HP:0010525	239	Finger agnosia
HP:0010526	239	Dysgraphia
HP:0010527	239	Astereognosia
HP:0010528	239	Prosopagnosia
HP:0010529	145	Echolalia
HP:0010530	239	Palatal tremor
HP:0010531	239	Spinal myoclonus
HP:0010532	239	Paroxysmal vertigo
HP:0010533	239	Spasmus nutans
HP:0010534	239	Transient global amnesia
HP:0010538	158	Small sella turcica
HP:0010541	80	Cutis gyrata of scalp
HP:0010542	239	Vestibular nystagmus
HP:0010543	239	Opsoclonus
HP:0010545	239	Downbeat nystagmus
HP:0010553	107	Oculogyric crisis
HP:0010557	239	Overlapping fingers
HP:0010559	121	Vertical clivus
HP:0010562	239	Keloids
HP:0010569	97	Elevated 7-dehydrocholesterol
HP:0010575	239	Dysplasia of the femoral head
HP:0010602	118	Type 2 muscle fiber predominance
HP:0010603	239	Odontogenic keratocysts of the jaw
HP:0010610	96	Palmar pits
HP:0010612	68	Plantar pits
HP:0010617	239	Cardiac fibroma
HP:0010618	239	Ovarian fibroma
HP:0010619	239	Fibroadenoma of the breast
HP:0010620	239	Malar prominence
HP:0010626	239	Anterior pituitary agenesis
HP:0010627	239	Anterior pituitary hypoplasia
HP:0010648	42	Dermal translucency
HP:0010650	126	Hypoplasia of the premaxilla
HP:0010654	239	Aplasia of the falx cerebri
HP:0010666	87	Hypoplasia of the anterior nasal spine
HP:0010667	239	Aplasia of the maxilla
HP:0010677	239	Enuresis nocturna
HP:0010723	58	Cystic lesions of the pinnae
HP:0010729	46	Cherry red spot of the macula
HP:0010736	239	Monostotic fibrous dysplasia
HP:0010739	128	Osteopoikilosis
HP:0010748	55	Ectopic lacrimal punctum
HP:0010749	55	Blepharochalasis
HP:0010750	239	Dermatochalasis
HP:0010752	239	Cleft mandible
HP:0010759	43	Prominence of the premaxilla
HP:0010761	54	Broad columella
HP:0010762	239	Chordoma
HP:0010769	239	Pilonidal sinus
HP:0010775	239	Vascular ring
HP:0010780	239	Hyperacusis
HP:0010791	239	Hyperplasia of the Leydig cells
HP:0010794	195	Impaired visuospatial constructive cognition
HP:0010795	239	Cerebellar glioma
HP:0010796	239	Brainstem glioma
HP:0010808	239	Protruding tongue
HP:0010810	121	Long uvula
HP:0010817	239	Linear nevus sebaceous
HP:0010818	239	Generalized tonic seizure
HP:0010823	48	Ridged cranial sutures
HP:0010825	239	Abnormality of the eleventh cranial nerve
HP:0010826	191	Abnormality of the twelfth cranial nerve
HP:0010828	239	Hemifacial spasm
HP:0010829	239	Impaired temperature sensation
HP:0010833	239	Spontaneous pain sensation
HP:0010835	197	Dissociated sensory loss
HP:0010839	239	Increased urinary copper concentration
HP:0010844	53	EEG with multifocal slow activity
HP:0010851	239	EEG with burst suppression
HP:0010853	238	EEG with periodic lateralized epileptiform discharges
HP:0010862	239	Delayed fine motor development
HP:0010864	239	Intellectual disability, severe
HP:0010865	239	Oppositional defiant disorder
HP:0010871	239	Sensory ataxia
HP:0010873	239	Cervical spinal cord atrophy
HP:0010877	239	Monocular strabismus
HP:0010880	239	Increased nuchal translucency
HP:0010883	239	Aortic valve atresia
HP:0010886	239	Osteochondritis dissecans
HP:0010922	239	Membranous cataract
HP:0010923	239	Anterior subcapsular cataract
HP:0010934	84	Xanthinuria
HP:0010941	239	Aplasia of the nasal bone
HP:0010942	82	Echogenic intracardiac focus
HP:0010943	231	Echogenic fetal bowel
HP:0010952	239	Mild fetal ventriculomegaly
HP:0010953	239	Noncommunicating hydrocephalus
HP:0010954	239	Hypoplastic right heart
HP:0010956	94	Fetal megacystis
HP:0010957	239	Congenital posterior urethral valve
HP:0010958	239	Bilateral renal agenesis
HP:0010992	239	Stress urinary incontinence
HP:0010997	202	Chromosomal breakage induced by ionizing radiation
HP:0010999	208	Aplasia of the optic tract
HP:0011002	239	Osteopetrosis
HP:0011003	239	High myopia
HP:0011053	239	Agenesis of mandibular premolar
HP:0011055	239	Agenesis of permanent molar
HP:0011065	138	Conical incisor
HP:0011067	239	Mesiodens
HP:0011068	239	Odontoma
HP:0011071	239	Abnormality of permanent molar morphology
HP:0011079	239	Impacted tooth
HP:0011081	61	Incisor macrodontia
HP:0011085	74	Hypomature dental enamel
HP:0011094	239	Increased overbite
HP:0011095	239	Overjet
HP:0011098	239	Speech apraxia
HP:0011099	239	Spastic hemiparesis
HP:0011106	239	Hypovolemia
HP:0011107	239	Recurrent aphthous stomatitis
HP:0011108	239	Recurrent sinusitis
HP:0011109	239	Chronic sinusitis
HP:0011110	239	Recurrent tonsillitis
HP:0011118	239	Abnormality of tumor necrosis factor secretion
HP:0011131	196	Perianal dermatitis
HP:0011132	41	Chronic furunculosis
HP:0011133	239	Increased sensitivity to ionizing radiation
HP:0011149	239	Absence seizure with eyelid myoclonia
HP:0011150	239	Myoclonic absence seizure
HP:0011151	225	Atypical absence status epilepticus
HP:0011152	239	Early onset absence seizures
HP:0011168	239	Focal seizure with eyelid myoclonia
HP:0011169	239	Generalized clonic seizure
HP:0011170	239	Generalized myoclonic-atonic seizure
HP:0011171	239	Simple febrile seizure
HP:0011188	122	Focal EEG discharges with secondary generalization
HP:0011194	98	EEG with series of focal spikes
HP:0011199	105	EEG with generalized sharp slow waves
HP:0011204	239	EEG with continuous slow activity
HP:0011210	138	EEG with occipital slowing
HP:0011219	239	Short face
HP:0011220	239	Prominent forehead
HP:0011227	239	Elevated circulating C-reactive protein concentration
HP:0011228	118	Horizontal eyebrow
HP:0011230	44	Laterally extended eyebrow
HP:0011231	60	Prominent eyelashes
HP:0011265	40	Cleft earlobe
HP:0011273	239	Anisocytosis
HP:0011275	174	Recurrent mycobacterium avium complex infections
HP:0011284	135	Short-segment aganglionic megacolon
HP:0011285	160	Long-segment aganglionic megacolon
HP:0011289	60	EEG with temporal sharp slow waves
HP:0011300	60	Broad fingertip
HP:0011302	239	Long palm
HP:0011309	40	Tapered toe
HP:0011313	201	Narrow nail
HP:0011318	137	Bicoronal synostosis
HP:0011323	214	Cleft of chin
HP:0011325	46	Pansynostosis
HP:0011326	135	Anterior plagiocephaly
HP:0011327	128	Posterior plagiocephaly
HP:0011330	239	Metopic synostosis
HP:0011332	239	Hemifacial hypoplasia
HP:0011340	48	Incomplete cleft of the upper lip
HP:0011341	239	Long upper lip
HP:0011342	239	Mild global developmental delay
HP:0011343	239	Moderate global developmental delay
HP:0011344	239	Severe global developmental delay
HP:0011351	115	Moderate receptive language delay
HP:0011352	237	Severe receptive language delay
HP:0011353	239	Arterial intimal fibrosis
HP:0011359	239	Dry hair
HP:0011364	239	White hair
HP:0011367	210	Yellow nails
HP:0011369	101	Mongolian blue spot
HP:0011372	239	Aplasia of the inner ear
HP:0011375	239	Cochlear aplasia
HP:0011379	66	Dilated vestibule of the inner ear
HP:0011381	239	Aplasia of the semicircular canal
HP:0011382	239	Hypoplasia of the semicircular canal
HP:0011386	101	Narrow internal auditory canal
HP:0011387	239	Enlarged vestibular aqueduct
HP:0011388	178	Enlarged cochlear aqueduct
HP:0011399	239	Tibialis anterior muscle atrophy
HP:0011401	239	Delayed peripheral myelination
HP:0011402	239	Demyelinating sensory neuropathy
HP:0011412	239	Ventouse delivery
HP:0011414	239	Hydropic placenta
HP:0011419	239	Placental abruption
HP:0011423	239	Hyperchloremia
HP:0011424	239	Increased serum zinc
HP:0011438	239	Maternal teratogenic exposure
HP:0011445	239	Athetoid cerebral palsy
HP:0011448	129	Ankle clonus
HP:0011451	239	Primary microcephaly
HP:0011455	41	Absent malleus
HP:0011457	239	Loss of eyelashes
HP:0011459	239	Esophageal carcinoma
HP:0011467	220	Absent gallbladder
HP:0011468	146	Facial tics
HP:0011469	239	Nasal regurgitation
HP:0011473	239	Villous atrophy
HP:0011476	239	Profound sensorineural hearing impairment
HP:0011477	168	Upbeat nystagmus
HP:0011480	103	Unilateral microphthalmos
HP:0011483	239	Anterior synechiae of the anterior chamber
HP:0011484	239	Posterior synechiae of the anterior chamber
HP:0011487	239	Increased corneal thickness
HP:0011496	239	Corneal neovascularization
HP:0011501	88	Anterior lenticonus
HP:0011502	76	Posterior lenticonus
HP:0011504	155	Bull's eye maculopathy
HP:0011505	239	Cystoid macular edema
HP:0011507	156	Macular flecks
HP:0011509	239	Macular hyperpigmentation
HP:0011513	83	Retinal cavernous angioma
HP:0011516	239	Achromatopsia
HP:0011520	239	Deuteranomaly
HP:0011523	239	Iris cyst
HP:0011524	239	Iris melanoma
HP:0011530	239	Retinal hole
HP:0011532	239	Subretinal exudate
HP:0011536	239	Right atrial isomerism
HP:0011537	239	Left atrial isomerism
HP:0011538	218	Atrial situs inversus
HP:0011553	108	Discordant atrioventricular connection
HP:0011555	216	Double inlet left ventricle
HP:0011556	176	Double inlet right ventricle
HP:0011560	239	Mitral atresia
HP:0011565	239	Common atrium
HP:0011571	131	Parachute mitral valve
HP:0011573	239	Hypoplastic tricuspid valve
HP:0011577	78	Partial atrioventricular canal defect
HP:0011579	119	Unbalanced atrioventricular canal defect
HP:0011581	239	Double outlet left ventricle
HP:0011591	76	Left aortic arch with cervical origin of the right subclavian artery
HP:0011595	92	Left aortic arch with retroesophageal right subclavian artery
HP:0011604	239	Aortopulmonary window
HP:0011605	166	Congenitally corrected transposition of the great arteries with ventricular septal defect
HP:0011622	171	Inlet ventricular septal defect
HP:0011625	138	Multiple muscular ventricular septal defects
HP:0011626	239	Scimitar anomaly
HP:0011629	69	Total absence of the pericardium
HP:0011638	239	Anomalous origin of left coronary artery from the pulmonary artery
HP:0011640	239	Single coronary artery origin
HP:0011645	239	Dilatation of the sinus of Valsalva
HP:0011648	197	Patent ductus arteriosus after birth at term
HP:0011658	239	Double outlet right ventricle with subpulmonary ventricular septal defect without pulmonary stenosis
HP:0011663	239	Right ventricular cardiomyopathy
HP:0011664	239	Left ventricular noncompaction cardiomyopathy
HP:0011665	239	Takotsubo cardiomyopathy
HP:0011670	197	Left superior vena cava draining to coronary sinus
HP:0011671	49	Interrupted inferior vena cava with azygous continuation
HP:0011672	239	Cardiac myxoma
HP:0011681	88	Subarterial ventricular septal defect
HP:0011682	239	Perimembranous ventricular septal defect
HP:0011695	239	Cerebellar hemorrhage
HP:0011699	239	Atrial reentry tachycardia
HP:0011700	239	Automatic atrial tachycardia
HP:0011701	75	Multifocal atrial tachycardia
HP:0011707	239	Mobitz I atrioventricular block
HP:0011711	239	Left anterior fascicular block
HP:0011712	239	Right bundle branch block
HP:0011715	41	Trifascicular block
HP:0011716	239	Junctional ectopic tachycardia
HP:0011720	239	Cardiac total anomalous pulmonary venous connection
HP:0011727	239	Peroneal muscle weakness
HP:0011735	239	Adrenocorticotropin deficient adrenal insufficiency
HP:0011740	239	Glucocortocoid-insensitive primary hyperaldosteronism
HP:0011743	239	Adrenal gland agenesis
HP:0011748	239	Adrenocorticotropic hormone deficiency
HP:0011749	239	Adrenocorticotropic hormone excess
HP:0011755	237	Ectopic posterior pituitary
HP:0011756	239	Posterior pituitary agenesis
HP:0011757	239	Posterior pituitary hypoplasia
HP:0011759	84	Pituitary gonadotropic cell adenoma
HP:0011760	239	Pituitary growth hormone cell adenoma
HP:0011761	208	Pituitary null cell adenoma
HP:0011780	129	Thyroid hemiagenesis
HP:0011781	239	Thyroid C cell hyperplasia
HP:0011782	239	Thyroid crisis
HP:0011785	132	Thyrotoxicosis with toxic multinodular goiter
HP:0011788	161	Increased circulating free T3
HP:0011790	84	Activating thyroid-stimulating hormone receptor defect
HP:0011800	146	Midface retrusion
HP:0011801	239	Enlargement of parotid gland
HP:0011802	120	Hamartoma of tongue
HP:0011803	56	Bifid nose
HP:0011807	239	Type 1 muscle fiber atrophy
HP:0011808	57	Decreased patellar reflex
HP:0011814	239	Increased urinary hypoxanthine
HP:0011822	239	Broad chin
HP:0011825	39	Tented philtrum
HP:0011832	178	Narrow nasal tip
HP:0011834	116	Moyamoya phenomenon
HP:0011837	85	Partial IgA deficiency
HP:0011838	239	Sclerodactyly
HP:0011841	239	Ventricular flutter
HP:0011847	239	Giant cell tumor of bone
HP:0011848	239	Abdominal colic
HP:0011850	239	Parotitis
HP:0011852	239	Chylopericardium
HP:0011854	239	Hemoperitoneum
HP:0011855	239	Pharyngeal edema
HP:0011858	239	Reduced factor IX activity
HP:0011859	239	Punctate keratitis
HP:0011864	55	Elevated plasma pyrophosphate
HP:0011872	59	Impaired thrombin-induced platelet aggregation
HP:0011887	239	Choroid hemorrhage
HP:0011888	239	Bleeding requiring red cell transfusion
HP:0011891	239	Post-partum hemorrhage
HP:0011892	239	Low levels of vitamin K
HP:0011896	239	Subconjunctival hemorrhage
HP:0011899	239	Hyperfibrinogenemia
HP:0011900	239	Hypofibrinogenemia
HP:0011903	239	HbH hemoglobin
HP:0011904	239	Persistence of hemoglobin F
HP:0011905	239	Reduced hemoglobin A
HP:0011907	143	Reduced alpha/beta synthesis ratio
HP:0011908	123	Unilateral radial aplasia
HP:0011910	73	Shortening of all phalanges of fingers
HP:0011923	239	Decreased activity of mitochondrial complex I
HP:0011924	239	Decreased activity of mitochondrial complex III
HP:0011925	239	Decreased activity of mitochondrial ATP synthase complex
HP:0011935	239	Decreased urinary urate
HP:0011936	239	Decreased plasma total carnitine
HP:0011940	41	Anterior wedging of T12
HP:0011941	39	Anterior wedging of L2
HP:0011944	239	Small vessel vasculitis
HP:0011945	239	Bronchiolitis obliterans organizing pneumonia
HP:0011946	239	Bronchiolitis obliterans
HP:0011949	239	Acute infectious pneumonia
HP:0011950	239	Bronchiolitis
HP:0011954	239	Nodular regenerative hyperplasia of liver
HP:0011960	239	Substantia nigra gliosis
HP:0011962	239	Obstructive azoospermia
HP:0011964	65	Intermittent painful muscle spasms
HP:0011966	239	Elevated plasma citrulline
HP:0011967	85	Decreased circulating copper concentration
HP:0011969	183	Elevated circulating luteinizing hormone level
HP:0011970	239	Cerebral amyloid angiopathy
HP:0011972	150	Hypoglycorrhachia
HP:0011974	239	Myelofibrosis
HP:0011975	239	Aminoglycoside-induced hearing loss
HP:0011978	52	Elevated urinary vanillylmandelic acid
HP:0011979	168	Elevated urinary dopamine
HP:0011980	239	Cholesterol gallstones
HP:0011985	94	Acholic stools
HP:0011987	239	Ectopic ossification in muscle tissue
HP:0011988	239	Ectopic ossification in tendon tissue
HP:0011989	239	Ectopic ossification in ligament tissue
HP:0011995	239	Atrial septal dilatation
HP:0011996	227	Elevated coagulation factor V activity
HP:0011998	239	Postprandial hyperglycemia
HP:0011999	239	Paranoia
HP:0012000	239	EEG with generalized spikes
HP:0012001	218	EEG with generalized polyspikes
HP:0012005	239	Deja vu aura
HP:0012010	80	EEG with frontal focal spike waves
HP:0012014	169	EEG with central focal spikes
HP:0012015	239	EEG with frontal focal spikes
HP:0012016	186	EEG with occipital focal spikes
HP:0012017	145	EEG with parietal focal spikes
HP:0012019	239	Lens luxation
HP:0012026	206	Hyperornithinemia
HP:0012027	239	Laryngeal edema
HP:0012028	239	Hepatocellular adenoma
HP:0012030	239	Increased urinary cortisol level
HP:0012033	132	Sacral lipoma
HP:0012035	92	Steatocystoma multiplex
HP:0012038	82	Corneal guttata
HP:0012039	153	Descemet Membrane Folds
HP:0012040	239	Corneal stromal edema
HP:0012042	239	Aspirin-induced asthma
HP:0012044	239	Seesaw nystagmus
HP:0012047	239	Hemeralopia
HP:0012048	239	Oromandibular dystonia
HP:0012049	239	Laryngeal dystonia
HP:0012050	239	Anasarca
HP:0012052	239	Low serum calcitriol
HP:0012054	239	Choroidal melanoma
HP:0012055	239	Ciliary body melanoma
HP:0012060	239	Acral lentiginous melanoma
HP:0012063	239	Aneurysmal bone cyst
HP:0012066	150	Increased urinary disaccharide excretion
HP:0012068	69	Aspartylglucosaminuria
HP:0012070	49	Chondroitin sulfate excretion in urine
HP:0012074	239	Tonic pupil
HP:0012076	239	Borderline personality disorder
HP:0012078	239	Motor conduction block
HP:0012081	239	Enlarged cerebellum
HP:0012082	91	Cerebellar Purkinje layer atrophy
HP:0012083	157	Ubiquitin-positive cerebral inclusion bodies
HP:0012095	239	Multiple joint dislocation
HP:0012101	239	Decreased serum creatinine
HP:0012104	239	Parietal cortical atrophy
HP:0012107	41	Increased fibular diameter
HP:0012108	239	Open angle glaucoma
HP:0012109	239	Angle closure glaucoma
HP:0012114	239	Endometrial carcinoma
HP:0012118	239	Laryngeal carcinoma
HP:0012119	239	Methemoglobinemia
HP:0012120	239	Methylmalonic aciduria
HP:0012121	239	Panuveitis
HP:0012123	239	Posterior uveitis
HP:0012125	239	Prostate cancer
HP:0012126	239	Stomach cancer
HP:0012128	239	Basal ganglia necrosis
HP:0012129	239	Abnormality of bone marrow stromal cells
HP:0012133	239	Erythroid hypoplasia
HP:0012138	239	Granulocytic hyperplasia
HP:0012139	239	Granulocytic hypoplasia
HP:0012142	239	Pancreatic squamous cell carcinoma
HP:0012151	239	Hemothorax
HP:0012152	239	Foveoschisis
HP:0012153	57	Hypotriglyceridemia
HP:0012155	239	Decreased corneal sensation
HP:0012156	239	Hemophagocytosis
HP:0012163	239	Carotid artery dilatation
HP:0012164	239	Asterixis
HP:0012167	239	Hair-pulling
HP:0012168	239	Head-banging
HP:0012170	239	Nail-biting
HP:0012172	239	Stereotypical body rocking
HP:0012173	239	Orthostatic tachycardia
HP:0012174	239	Glioblastoma multiforme
HP:0012175	239	Resistance to activated protein C
HP:0012178	239	Reduced natural killer cell activity
HP:0012182	239	Oropharyngeal squamous cell carcinoma
HP:0012183	239	Hyperplastic colonic polyposis
HP:0012184	239	Increased HDL cholesterol concentration
HP:0012185	40	Constrictive median neuropathy
HP:0012187	88	Increased erythrocyte protoporphyrin concentration
HP:0012188	239	Hyperemesis gravidarum
HP:0012189	239	Hodgkin lymphoma
HP:0012192	239	Cutaneous T-cell lymphoma
HP:0012194	239	Episodic hemiplegia
HP:0012195	239	Irregular respiration
HP:0012196	239	Cheyne-Stokes respiration
HP:0012197	239	Insulinoma
HP:0012198	198	Juvenile colonic polyposis
HP:0012203	239	Onychomycosis
HP:0012204	239	Recurrent vulvovaginal candidiasis
HP:0012205	239	Globozoospermia
HP:0012207	239	Reduced sperm motility
HP:0012208	239	Immotile sperm
HP:0012209	239	Juvenile myelomonocytic leukemia
HP:0012213	239	Decreased glomerular filtration rate
HP:0012215	228	Testicular microlithiasis
HP:0012217	156	Increased urinary porphobilinogen
HP:0012218	239	Alveolar soft part sarcoma
HP:0012219	239	Erythema nodosum
HP:0012223	239	Splenic rupture
HP:0012230	239	Rhegmatogenous retinal detachment
HP:0012231	239	Exudative retinal detachment
HP:0012232	239	Shortened QT interval
HP:0012233	239	Intramuscular hematoma
HP:0012236	119	Elevated sweat chloride
HP:0012238	45	Increased circulating chylomicron concentration
HP:0012240	56	Increased intramyocellular lipid droplets
HP:0012241	109	Levator palpebrae superioris atrophy
HP:0012242	58	Superior rectus atrophy
HP:0012245	239	Sex reversal
HP:0012246	239	Oculomotor nerve palsy
HP:0012248	239	Prolonged PR interval
HP:0012250	239	ST segment depression
HP:0012251	239	ST segment elevation
HP:0012254	239	Ewing sarcoma
HP:0012263	239	Immotile cilia
HP:0012265	239	Ciliary dyskinesia
HP:0012266	239	T-wave alternans
HP:0012270	239	Decreased muscle glycogen content
HP:0012271	239	Episodic upper airway obstruction
HP:0012272	239	J wave
HP:0012273	197	Increased carotid artery intimal medial thickness
HP:0012276	239	Digital flexor tenosynovitis
HP:0012282	194	Morbilliform rash
HP:0012283	67	Small distal femoral epiphysis
HP:0012284	57	Small proximal tibial epiphyses
HP:0012287	239	Hypothalamic luteinizing hormone-releasing hormone deficiency
HP:0012299	118	Long distal phalanx of finger
HP:0012300	239	Ureteral agenesis
HP:0012302	239	Herpes simplex encephalitis
HP:0012311	239	Monocytosis
HP:0012312	229	Monocytopenia
HP:0012315	239	Histiocytoma
HP:0012321	110	D-2-hydroxyglutaric aciduria
HP:0012322	110	Perifolliculitis
HP:0012325	239	Chronic myelomonocytic leukemia
HP:0012334	239	Extrahepatic cholestasis
HP:0012343	75	Decreased circulating ferritin concentration
HP:0012364	239	Decreased urinary potassium
HP:0012366	239	Basilar invagination
HP:0012368	239	Flat face
HP:0012370	149	Prominence of the zygomatic bone
HP:0012375	239	Chemosis
HP:0012380	239	Reduced carnitine O-palmitoyltransferase level
HP:0012382	239	Left-to-right shunt
HP:0012383	239	Bidirectional shunt
HP:0012386	45	Absent hallux
HP:0012390	239	Anal fissure
HP:0012397	239	Aortic atherosclerotic lesion
HP:0012398	239	Peripheral edema
HP:0012405	239	Hypocitraturia
HP:0012407	239	Scissor gait
HP:0012408	151	Medullary nephrocalcinosis
HP:0012409	54	Cortical nephrocalcinosis
HP:0012410	239	Pure red cell aplasia
HP:0012412	232	Premature adrenarche
HP:0012416	239	Hypercapnia
HP:0012417	239	Hypocapnia
HP:0012420	239	Meconium stained amniotic fluid
HP:0012426	239	Optic disc drusen
HP:0012427	239	Increased femoral anteversion
HP:0012428	128	Prominent calcaneus
HP:0012430	239	Cerebral white matter hypoplasia
HP:0012431	239	Episodic fatigue
HP:0012434	239	Delayed social development
HP:0012449	78	Sacroiliac joint synovitis
HP:0012450	239	Chronic constipation
HP:0012452	239	Restless legs
HP:0012463	239	Elevated transferrin saturation
HP:0012464	239	Decreased transferrin saturation
HP:0012465	170	Elevated hepatic iron concentration
HP:0012469	239	Infantile spasms
HP:0012473	239	Tongue atrophy
HP:0012474	239	Carotid artery occlusion
HP:0012476	90	Decreased specific pneumococcal antibody level
HP:0012477	239	Vocal tremor
HP:0012479	90	Temporomandibular joint crepitus
HP:0012486	239	Myelitis
HP:0012487	90	Cerebellopontine angle arachnoid cyst
HP:0012488	83	Intraventricular arachnoid cyst
HP:0012489	180	Suprasellar arachnoid cyst
HP:0012490	239	Panniculitis
HP:0012493	239	Middle cerebral artery stenosis
HP:0012496	239	Reduced maximal inspiratory pressure
HP:0012497	239	Reduced maximal expiratory pressure
HP:0012499	239	Descending aortic dissection
HP:0012500	202	Verrucous papule
HP:0012505	239	Enlarged pituitary gland
HP:0012508	239	Metamorphopsia
HP:0012509	54	Reduced thyroxin-binding globulin
HP:0012515	239	Hip flexor weakness
HP:0012517	239	Reduced catalase level
HP:0012520	148	Dilation of Virchow-Robin spaces
HP:0012521	239	Optic nerve aplasia
HP:0012523	239	Oral aversion
HP:0012526	239	Absence of alpha granules
HP:0012527	42	Abnormal alpha granule content
HP:0012534	239	Dysesthesia
HP:0012538	239	Gluten intolerance
HP:0012541	132	Cephalohematoma
HP:0012542	239	Onychauxis
HP:0012544	151	Elevated aldolase level
HP:0012545	201	Reduced aldolase level
HP:0012548	239	Fatty replacement of skeletal muscle
HP:0012569	239	Delayed menarche
HP:0012570	239	Synovial sarcoma
HP:0012578	239	Membranous nephropathy
HP:0012579	239	Minimal change glomerulonephritis
HP:0012582	239	Bilateral renal dysplasia
HP:0012583	239	Unilateral renal hypoplasia
HP:0012584	239	Bilateral renal hypoplasia
HP:0012586	199	Bilateral renal atrophy
HP:0012587	239	Macroscopic hematuria
HP:0012593	239	Nephrotic range proteinuria
HP:0012594	239	Moderate albuminuria
HP:0012595	239	Mild proteinuria
HP:0012597	239	Heavy proteinuria
HP:0012606	239	Renal sodium wasting
HP:0012618	239	Urachal cyst
HP:0012619	90	Multiple bladder diverticula
