phenotypeId	numberPapers	phenotypeName
HP:0009072	57	Decreased Achilles reflex
HP:0009073	229	Progressive proximal muscle weakness
HP:0009088	229	Speech articulation difficulties
HP:0009098	229	Chronic oral candidiasis
HP:0009101	79	Submucous cleft lip
HP:0009102	229	Anterior open-bite malocclusion
HP:0009109	221	Denervation of the diaphragm
HP:0009110	229	Diaphragmatic eventration
HP:0009371	40	Type A1 brachydactyly
HP:0009373	145	Type C brachydactyly
HP:0009555	229	Hypoplasia of the pharynx
HP:0009556	229	Absent tibia
HP:0009589	229	Bilateral vestibular schwannoma
HP:0009590	229	Unilateral vestibular schwannoma
HP:0009593	229	Peripheral Schwannoma
HP:0009595	229	Occasional neurofibromas
HP:0009626	45	Contractures of the interphalangeal joint of the thumb
HP:0009709	229	Increased CSF interferon alpha
HP:0009713	229	Spinal hemangioblastoma
HP:0009716	226	Subependymal nodules
HP:0009717	229	Cortical tubers
HP:0009718	229	Subependymal giant-cell astrocytoma
HP:0009720	229	Adenoma sebaceum
HP:0009721	70	Shagreen patch
HP:0009722	187	Dental enamel pits
HP:0009729	229	Cardiac rhabdomyoma
HP:0009732	229	Plexiform neurofibroma
HP:0009734	229	Optic nerve glioma
HP:0009736	229	Tibial pseudarthrosis
HP:0009737	224	Lisch nodules
HP:0009739	79	Hypoplasia of the antihelix
HP:0009740	229	Aplasia of the parotid gland
HP:0009741	229	Nephrosclerosis
HP:0009742	229	Stiff shoulders
HP:0009743	151	Distichiasis
HP:0009746	229	Thick nasal septum
HP:0009748	62	Large earlobe
HP:0009752	229	Cleft in skull base
HP:0009755	156	Ankyloblepharon
HP:0009756	108	Popliteal pterygium
HP:0009762	229	Facial wrinkling
HP:0009777	229	Absent thumb
HP:0009783	229	Biceps aplasia
HP:0009785	114	Triceps aplasia
HP:0009788	229	Quadriceps aplasia
HP:0009789	229	Perianal abscess
HP:0009793	126	Presacral teratoma
HP:0009795	229	Branchial fistula
HP:0009796	229	Branchial cyst
HP:0009797	229	Cholesteatoma
HP:0009800	229	Maternal diabetes
HP:0009805	209	Low-output congestive heart failure
HP:0009813	99	Upper limb phocomelia
HP:0009831	229	Mononeuropathy
HP:0009879	97	Simplified gyral pattern
HP:0009886	64	Trichorrhexis nodosa
HP:0009892	229	Anotia
HP:0009894	229	Thickened ears
HP:0009900	229	Unilateral deafness
HP:0009904	54	Prominent ear helix
HP:0009916	229	Anisocoria
HP:0009917	118	Persistent pupillary membrane
HP:0009919	229	Retinoblastoma
HP:0009921	229	Duane anomaly
HP:0009927	229	Aplasia of the nose
HP:0009939	229	Mandibular aplasia
HP:0009941	229	Asymmetry of the mouth
HP:0010104	37	Absent first metatarsal
HP:0010105	193	Short first metatarsal
HP:0010219	229	Structural foot deformity
HP:0010285	158	Oral synechia
HP:0010289	210	Cleft of alveolar ridge of maxilla
HP:0010290	97	Short hard palate
HP:0010294	229	Palate fistula
HP:0010296	229	Ankyloglossia
HP:0010297	86	Bifid tongue
HP:0010298	229	Smooth tongue
HP:0010305	229	Absence of the sacrum
HP:0010306	229	Short thorax
HP:0010310	229	Chylothorax
HP:0010314	205	Premature thelarche
HP:0010316	229	Ebstein anomaly of the tricuspid valve
HP:0010444	229	Pulmonary insufficiency
HP:0010445	213	Primum atrial septal defect
HP:0010446	229	Tricuspid stenosis
HP:0010452	166	Ectopia of the spleen
HP:0010458	229	Female pseudohermaphroditism
HP:0010459	229	True hermaphroditism
HP:0010464	108	Streak ovary
HP:0010465	229	Precocious puberty in females
HP:0010469	229	Absent testis
HP:0010477	229	Aplasia of the bladder
HP:0010479	132	Patent urachus
HP:0010491	43	Digital constriction ring
HP:0010493	229	Long metacarpals
HP:0010497	229	Sirenomelia
HP:0010499	229	Patellar subluxation
HP:0010502	101	Fibular bowing
HP:0010503	50	Fibular duplication
HP:0010508	229	Metatarsus valgus
HP:0010509	229	Aplasia of the tarsal bones
HP:0010512	229	Adrenal calcification
HP:0010516	229	Thymus hyperplasia
HP:0010517	229	Ectopic thymus tissue
HP:0010518	229	Thyroglossal cyst
HP:0010519	229	Increased fetal movement
HP:0010521	225	Gait apraxia
HP:0010522	229	Dyslexia
HP:0010523	229	Alexia
HP:0010525	229	Finger agnosia
HP:0010526	229	Dysgraphia
HP:0010527	229	Astereognosia
HP:0010528	229	Prosopagnosia
HP:0010529	134	Echolalia
HP:0010530	229	Palatal tremor
HP:0010531	229	Spinal myoclonus
HP:0010532	229	Paroxysmal vertigo
HP:0010533	229	Spasmus nutans
HP:0010534	229	Transient global amnesia
HP:0010538	148	Small sella turcica
HP:0010541	81	Cutis gyrata of scalp
HP:0010542	229	Vestibular nystagmus
HP:0010543	229	Opsoclonus
HP:0010545	229	Downbeat nystagmus
HP:0010553	108	Oculogyric crisis
HP:0010557	229	Overlapping fingers
HP:0010559	111	Vertical clivus
HP:0010562	229	Keloids
HP:0010569	95	Elevated 7-dehydrocholesterol
HP:0010575	229	Dysplasia of the femoral head
HP:0010602	112	Type 2 muscle fiber predominance
HP:0010603	229	Odontogenic keratocysts of the jaw
HP:0010610	93	Palmar pits
HP:0010612	66	Plantar pits
HP:0010617	229	Cardiac fibroma
HP:0010618	229	Ovarian fibroma
HP:0010619	229	Fibroadenoma of the breast
HP:0010620	229	Malar prominence
HP:0010626	229	Anterior pituitary agenesis
HP:0010627	229	Anterior pituitary hypoplasia
HP:0010648	39	Dermal translucency
HP:0010650	121	Hypoplasia of the premaxilla
HP:0010654	229	Aplasia of the falx cerebri
HP:0010666	80	Hypoplasia of the anterior nasal spine
HP:0010667	229	Aplasia of the maxilla
HP:0010677	229	Enuresis nocturna
HP:0010723	57	Cystic lesions of the pinnae
HP:0010729	46	Cherry red spot of the macula
HP:0010736	229	Monostotic fibrous dysplasia
HP:0010739	132	Osteopoikilosis
HP:0010748	56	Ectopic lacrimal punctum
HP:0010749	57	Blepharochalasis
HP:0010750	229	Dermatochalasis
HP:0010752	229	Cleft mandible
HP:0010759	42	Prominence of the premaxilla
HP:0010761	53	Broad columella
HP:0010762	229	Chordoma
HP:0010769	229	Pilonidal sinus
HP:0010775	229	Vascular ring
HP:0010780	229	Hyperacusis
HP:0010791	229	Hyperplasia of the Leydig cells
HP:0010794	181	Impaired visuospatial constructive cognition
HP:0010795	229	Cerebellar glioma
HP:0010796	229	Brainstem glioma
HP:0010808	229	Protruding tongue
HP:0010810	116	Long uvula
HP:0010817	229	Linear nevus sebaceous
HP:0010818	229	Generalized tonic seizure
HP:0010823	47	Ridged cranial sutures
HP:0010825	229	Abnormality of the eleventh cranial nerve
HP:0010826	187	Abnormality of the twelfth cranial nerve
HP:0010828	229	Hemifacial spasm
HP:0010829	229	Impaired temperature sensation
HP:0010833	229	Spontaneous pain sensation
HP:0010835	184	Dissociated sensory loss
HP:0010839	229	Increased urinary copper concentration
HP:0010844	49	EEG with multifocal slow activity
HP:0010851	229	EEG with burst suppression
HP:0010853	221	EEG with periodic lateralized epileptiform discharges
HP:0010862	229	Delayed fine motor development
HP:0010864	229	Intellectual disability, severe
HP:0010865	229	Oppositional defiant disorder
HP:0010871	229	Sensory ataxia
HP:0010873	229	Cervical spinal cord atrophy
HP:0010877	229	Monocular strabismus
HP:0010880	229	Increased nuchal translucency
HP:0010883	229	Aortic valve atresia
HP:0010886	229	Osteochondritis dissecans
HP:0010922	229	Membranous cataract
HP:0010923	229	Anterior subcapsular cataract
HP:0010934	80	Xanthinuria
HP:0010941	229	Aplasia of the nasal bone
HP:0010942	75	Echogenic intracardiac focus
HP:0010943	214	Echogenic fetal bowel
HP:0010952	229	Mild fetal ventriculomegaly
HP:0010953	229	Noncommunicating hydrocephalus
HP:0010954	229	Hypoplastic right heart
HP:0010956	90	Fetal megacystis
HP:0010957	229	Congenital posterior urethral valve
HP:0010958	229	Bilateral renal agenesis
HP:0010992	229	Stress urinary incontinence
HP:0010997	196	Chromosomal breakage induced by ionizing radiation
HP:0010999	189	Aplasia of the optic tract
HP:0011002	229	Osteopetrosis
HP:0011003	229	High myopia
HP:0011053	229	Agenesis of mandibular premolar
HP:0011055	229	Agenesis of permanent molar
HP:0011065	128	Conical incisor
HP:0011067	229	Mesiodens
HP:0011068	229	Odontoma
HP:0011071	229	Abnormality of permanent molar morphology
HP:0011079	229	Impacted tooth
HP:0011081	62	Incisor macrodontia
HP:0011085	73	Hypomature dental enamel
HP:0011094	229	Increased overbite
HP:0011095	229	Overjet
HP:0011098	229	Speech apraxia
HP:0011099	229	Spastic hemiparesis
HP:0011106	229	Hypovolemia
HP:0011107	229	Recurrent aphthous stomatitis
HP:0011108	229	Recurrent sinusitis
HP:0011109	229	Chronic sinusitis
HP:0011110	229	Recurrent tonsillitis
HP:0011118	229	Abnormality of tumor necrosis factor secretion
HP:0011131	192	Perianal dermatitis
HP:0011132	38	Chronic furunculosis
HP:0011133	229	Increased sensitivity to ionizing radiation
HP:0011149	229	Absence seizure with eyelid myoclonia
HP:0011150	229	Myoclonic absence seizure
HP:0011151	216	Atypical absence status epilepticus
HP:0011152	229	Early onset absence seizures
HP:0011168	229	Focal seizure with eyelid myoclonia
HP:0011169	229	Generalized clonic seizure
HP:0011170	229	Generalized myoclonic-atonic seizure
HP:0011171	229	Simple febrile seizure
HP:0011188	109	Focal EEG discharges with secondary generalization
HP:0011194	90	EEG with series of focal spikes
HP:0011199	98	EEG with generalized sharp slow waves
HP:0011204	229	EEG with continuous slow activity
HP:0011210	132	EEG with occipital slowing
HP:0011219	229	Short face
HP:0011220	229	Prominent forehead
HP:0011227	229	Elevated circulating C-reactive protein concentration
HP:0011228	111	Horizontal eyebrow
HP:0011230	41	Laterally extended eyebrow
HP:0011231	58	Prominent eyelashes
HP:0011265	40	Cleft earlobe
HP:0011273	229	Anisocytosis
HP:0011275	162	Recurrent mycobacterium avium complex infections
HP:0011284	125	Short-segment aganglionic megacolon
HP:0011285	144	Long-segment aganglionic megacolon
HP:0011289	58	EEG with temporal sharp slow waves
HP:0011300	56	Broad fingertip
HP:0011302	229	Long palm
HP:0011313	186	Narrow nail
HP:0011318	129	Bicoronal synostosis
HP:0011323	203	Cleft of chin
HP:0011325	42	Pansynostosis
HP:0011326	124	Anterior plagiocephaly
HP:0011327	118	Posterior plagiocephaly
HP:0011330	229	Metopic synostosis
HP:0011332	229	Hemifacial hypoplasia
HP:0011340	44	Incomplete cleft of the upper lip
HP:0011341	229	Long upper lip
HP:0011342	229	Mild global developmental delay
HP:0011343	229	Moderate global developmental delay
HP:0011344	229	Severe global developmental delay
HP:0011351	106	Moderate receptive language delay
HP:0011352	211	Severe receptive language delay
HP:0011353	229	Arterial intimal fibrosis
HP:0011359	229	Dry hair
HP:0011364	229	White hair
HP:0011367	209	Yellow nails
HP:0011369	103	Mongolian blue spot
HP:0011372	229	Aplasia of the inner ear
HP:0011375	229	Cochlear aplasia
HP:0011379	61	Dilated vestibule of the inner ear
HP:0011381	229	Aplasia of the semicircular canal
HP:0011382	229	Hypoplasia of the semicircular canal
HP:0011386	92	Narrow internal auditory canal
HP:0011387	229	Enlarged vestibular aqueduct
HP:0011388	163	Enlarged cochlear aqueduct
HP:0011399	229	Tibialis anterior muscle atrophy
HP:0011401	229	Delayed peripheral myelination
HP:0011402	229	Demyelinating sensory neuropathy
HP:0011412	229	Ventouse delivery
HP:0011414	229	Hydropic placenta
HP:0011419	229	Placental abruption
HP:0011423	229	Hyperchloremia
HP:0011424	229	Increased serum zinc
HP:0011438	229	Maternal teratogenic exposure
HP:0011445	229	Athetoid cerebral palsy
HP:0011448	118	Ankle clonus
HP:0011451	229	Primary microcephaly
HP:0011455	37	Absent malleus
HP:0011457	229	Loss of eyelashes
HP:0011459	229	Esophageal carcinoma
HP:0011467	213	Absent gallbladder
HP:0011468	134	Facial tics
HP:0011469	229	Nasal regurgitation
HP:0011473	229	Villous atrophy
HP:0011476	229	Profound sensorineural hearing impairment
HP:0011477	160	Upbeat nystagmus
HP:0011480	99	Unilateral microphthalmos
HP:0011483	229	Anterior synechiae of the anterior chamber
HP:0011484	222	Posterior synechiae of the anterior chamber
HP:0011487	229	Increased corneal thickness
HP:0011496	229	Corneal neovascularization
HP:0011501	89	Anterior lenticonus
HP:0011502	78	Posterior lenticonus
HP:0011504	143	Bull's eye maculopathy
HP:0011505	229	Cystoid macular edema
HP:0011507	139	Macular flecks
HP:0011509	229	Macular hyperpigmentation
HP:0011513	83	Retinal cavernous angioma
HP:0011516	229	Achromatopsia
HP:0011520	229	Deuteranomaly
HP:0011523	229	Iris cyst
HP:0011524	229	Iris melanoma
HP:0011530	229	Retinal hole
HP:0011532	229	Subretinal exudate
HP:0011536	229	Right atrial isomerism
HP:0011537	229	Left atrial isomerism
HP:0011538	215	Atrial situs inversus
HP:0011553	98	Discordant atrioventricular connection
HP:0011555	201	Double inlet left ventricle
HP:0011556	163	Double inlet right ventricle
HP:0011560	229	Mitral atresia
HP:0011565	229	Common atrium
HP:0011571	130	Parachute mitral valve
HP:0011573	229	Hypoplastic tricuspid valve
HP:0011577	77	Partial atrioventricular canal defect
HP:0011579	112	Unbalanced atrioventricular canal defect
HP:0011581	229	Double outlet left ventricle
HP:0011591	75	Left aortic arch with cervical origin of the right subclavian artery
HP:0011595	89	Left aortic arch with retroesophageal right subclavian artery
HP:0011599	37	Mesocardia
HP:0011604	229	Aortopulmonary window
HP:0011605	160	Congenitally corrected transposition of the great arteries with ventricular septal defect
HP:0011622	157	Inlet ventricular septal defect
HP:0011625	134	Multiple muscular ventricular septal defects
HP:0011626	229	Scimitar anomaly
HP:0011629	66	Total absence of the pericardium
HP:0011638	229	Anomalous origin of left coronary artery from the pulmonary artery
HP:0011640	229	Single coronary artery origin
HP:0011645	229	Dilatation of the sinus of Valsalva
HP:0011648	173	Patent ductus arteriosus after birth at term
HP:0011658	229	Double outlet right ventricle with subpulmonary ventricular septal defect without pulmonary stenosis
HP:0011663	229	Right ventricular cardiomyopathy
HP:0011664	229	Left ventricular noncompaction cardiomyopathy
HP:0011665	229	Takotsubo cardiomyopathy
HP:0011670	199	Left superior vena cava draining to coronary sinus
HP:0011671	52	Interrupted inferior vena cava with azygous continuation
HP:0011672	229	Cardiac myxoma
HP:0011681	87	Subarterial ventricular septal defect
HP:0011682	229	Perimembranous ventricular septal defect
HP:0011695	229	Cerebellar hemorrhage
HP:0011699	229	Atrial reentry tachycardia
HP:0011700	229	Automatic atrial tachycardia
HP:0011701	67	Multifocal atrial tachycardia
HP:0011707	229	Mobitz I atrioventricular block
HP:0011711	229	Left anterior fascicular block
HP:0011712	229	Right bundle branch block
HP:0011715	42	Trifascicular block
HP:0011716	229	Junctional ectopic tachycardia
HP:0011720	229	Cardiac total anomalous pulmonary venous connection
HP:0011727	229	Peroneal muscle weakness
HP:0011735	229	Adrenocorticotropin deficient adrenal insufficiency
HP:0011740	229	Glucocortocoid-insensitive primary hyperaldosteronism
HP:0011743	229	Adrenal gland agenesis
HP:0011748	229	Adrenocorticotropic hormone deficiency
HP:0011749	229	Adrenocorticotropic hormone excess
HP:0011755	229	Ectopic posterior pituitary
HP:0011756	229	Posterior pituitary agenesis
HP:0011757	229	Posterior pituitary hypoplasia
HP:0011759	82	Pituitary gonadotropic cell adenoma
HP:0011760	229	Pituitary growth hormone cell adenoma
HP:0011761	197	Pituitary null cell adenoma
HP:0011780	131	Thyroid hemiagenesis
HP:0011781	229	Thyroid C cell hyperplasia
HP:0011782	229	Thyroid crisis
HP:0011785	121	Thyrotoxicosis with toxic multinodular goiter
HP:0011788	148	Increased circulating free T3
HP:0011790	75	Activating thyroid-stimulating hormone receptor defect
HP:0011800	140	Midface retrusion
HP:0011801	229	Enlargement of parotid gland
HP:0011802	118	Hamartoma of tongue
HP:0011803	55	Bifid nose
HP:0011807	229	Type 1 muscle fiber atrophy
HP:0011808	53	Decreased patellar reflex
HP:0011814	229	Increased urinary hypoxanthine
HP:0011822	229	Broad chin
HP:0011825	38	Tented philtrum
HP:0011832	164	Narrow nasal tip
HP:0011834	108	Moyamoya phenomenon
HP:0011837	80	Partial IgA deficiency
HP:0011838	229	Sclerodactyly
HP:0011841	229	Ventricular flutter
HP:0011847	229	Giant cell tumor of bone
HP:0011848	229	Abdominal colic
HP:0011850	229	Parotitis
HP:0011852	229	Chylopericardium
HP:0011854	229	Hemoperitoneum
HP:0011855	229	Pharyngeal edema
HP:0011858	229	Reduced factor IX activity
HP:0011859	229	Punctate keratitis
HP:0011864	47	Elevated plasma pyrophosphate
HP:0011872	56	Impaired thrombin-induced platelet aggregation
HP:0011887	229	Choroid hemorrhage
HP:0011888	229	Bleeding requiring red cell transfusion
HP:0011891	229	Post-partum hemorrhage
HP:0011892	229	Low levels of vitamin K
HP:0011896	229	Subconjunctival hemorrhage
HP:0011899	229	Hyperfibrinogenemia
HP:0011900	229	Hypofibrinogenemia
HP:0011903	229	HbH hemoglobin
HP:0011904	229	Persistence of hemoglobin F
HP:0011905	229	Reduced hemoglobin A
HP:0011907	131	Reduced alpha/beta synthesis ratio
HP:0011908	116	Unilateral radial aplasia
HP:0011910	75	Shortening of all phalanges of fingers
HP:0011923	229	Decreased activity of mitochondrial complex I
HP:0011924	229	Decreased activity of mitochondrial complex III
HP:0011925	229	Decreased activity of mitochondrial ATP synthase complex
HP:0011935	229	Decreased urinary urate
HP:0011936	222	Decreased plasma total carnitine
HP:0011944	229	Small vessel vasculitis
HP:0011945	229	Bronchiolitis obliterans organizing pneumonia
HP:0011946	229	Bronchiolitis obliterans
HP:0011949	229	Acute infectious pneumonia
HP:0011950	229	Bronchiolitis
HP:0011954	229	Nodular regenerative hyperplasia of liver
HP:0011960	229	Substantia nigra gliosis
HP:0011962	229	Obstructive azoospermia
HP:0011964	61	Intermittent painful muscle spasms
HP:0011966	229	Elevated plasma citrulline
HP:0011967	75	Decreased circulating copper concentration
HP:0011969	171	Elevated circulating luteinizing hormone level
HP:0011970	229	Cerebral amyloid angiopathy
HP:0011972	143	Hypoglycorrhachia
HP:0011974	229	Myelofibrosis
HP:0011975	229	Aminoglycoside-induced hearing loss
HP:0011978	48	Elevated urinary vanillylmandelic acid
HP:0011979	159	Elevated urinary dopamine
HP:0011980	229	Cholesterol gallstones
HP:0011985	92	Acholic stools
HP:0011987	229	Ectopic ossification in muscle tissue
HP:0011988	227	Ectopic ossification in tendon tissue
HP:0011989	229	Ectopic ossification in ligament tissue
HP:0011995	229	Atrial septal dilatation
HP:0011996	213	Elevated coagulation factor V activity
HP:0011998	229	Postprandial hyperglycemia
HP:0011999	229	Paranoia
HP:0012000	229	EEG with generalized spikes
HP:0012001	205	EEG with generalized polyspikes
HP:0012005	229	Deja vu aura
HP:0012010	73	EEG with frontal focal spike waves
HP:0012014	154	EEG with central focal spikes
HP:0012015	229	EEG with frontal focal spikes
HP:0012016	170	EEG with occipital focal spikes
HP:0012017	135	EEG with parietal focal spikes
HP:0012019	229	Lens luxation
HP:0012026	204	Hyperornithinemia
HP:0012027	229	Laryngeal edema
HP:0012028	229	Hepatocellular adenoma
HP:0012030	229	Increased urinary cortisol level
HP:0012033	119	Sacral lipoma
HP:0012035	89	Steatocystoma multiplex
HP:0012038	75	Corneal guttata
HP:0012039	142	Descemet Membrane Folds
HP:0012040	229	Corneal stromal edema
HP:0012042	229	Aspirin-induced asthma
HP:0012044	229	Seesaw nystagmus
HP:0012047	229	Hemeralopia
HP:0012048	229	Oromandibular dystonia
HP:0012049	229	Laryngeal dystonia
HP:0012050	229	Anasarca
HP:0012052	229	Low serum calcitriol
HP:0012054	229	Choroidal melanoma
HP:0012055	229	Ciliary body melanoma
HP:0012060	229	Acral lentiginous melanoma
HP:0012063	229	Aneurysmal bone cyst
HP:0012066	142	Increased urinary disaccharide excretion
HP:0012068	68	Aspartylglucosaminuria
HP:0012070	43	Chondroitin sulfate excretion in urine
HP:0012074	229	Tonic pupil
HP:0012076	229	Borderline personality disorder
HP:0012078	229	Motor conduction block
HP:0012081	229	Enlarged cerebellum
HP:0012082	88	Cerebellar Purkinje layer atrophy
HP:0012083	147	Ubiquitin-positive cerebral inclusion bodies
HP:0012095	229	Multiple joint dislocation
HP:0012101	229	Decreased serum creatinine
HP:0012104	229	Parietal cortical atrophy
HP:0012108	229	Open angle glaucoma
HP:0012109	229	Angle closure glaucoma
HP:0012114	229	Endometrial carcinoma
HP:0012118	229	Laryngeal carcinoma
HP:0012119	229	Methemoglobinemia
HP:0012120	229	Methylmalonic aciduria
HP:0012121	229	Panuveitis
HP:0012123	229	Posterior uveitis
HP:0012125	229	Prostate cancer
HP:0012126	229	Stomach cancer
HP:0012128	229	Basal ganglia necrosis
HP:0012129	229	Abnormality of bone marrow stromal cells
HP:0012133	229	Erythroid hypoplasia
HP:0012138	229	Granulocytic hyperplasia
HP:0012139	229	Granulocytic hypoplasia
HP:0012142	229	Pancreatic squamous cell carcinoma
HP:0012151	229	Hemothorax
HP:0012152	229	Foveoschisis
HP:0012153	55	Hypotriglyceridemia
HP:0012155	229	Decreased corneal sensation
HP:0012156	229	Hemophagocytosis
HP:0012163	229	Carotid artery dilatation
HP:0012164	229	Asterixis
HP:0012167	229	Hair-pulling
HP:0012168	229	Head-banging
HP:0012170	229	Nail-biting
HP:0012172	229	Stereotypical body rocking
HP:0012173	229	Orthostatic tachycardia
HP:0012174	229	Glioblastoma multiforme
HP:0012175	229	Resistance to activated protein C
HP:0012178	229	Reduced natural killer cell activity
HP:0012182	229	Oropharyngeal squamous cell carcinoma
HP:0012183	229	Hyperplastic colonic polyposis
HP:0012184	229	Increased HDL cholesterol concentration
HP:0012185	39	Constrictive median neuropathy
HP:0012187	84	Increased erythrocyte protoporphyrin concentration
HP:0012188	229	Hyperemesis gravidarum
HP:0012189	229	Hodgkin lymphoma
HP:0012192	229	Cutaneous T-cell lymphoma
HP:0012194	229	Episodic hemiplegia
HP:0012195	229	Irregular respiration
HP:0012196	229	Cheyne-Stokes respiration
HP:0012197	229	Insulinoma
HP:0012198	185	Juvenile colonic polyposis
HP:0012203	229	Onychomycosis
HP:0012204	229	Recurrent vulvovaginal candidiasis
HP:0012205	229	Globozoospermia
HP:0012207	229	Reduced sperm motility
HP:0012208	229	Immotile sperm
HP:0012209	229	Juvenile myelomonocytic leukemia
HP:0012213	229	Decreased glomerular filtration rate
HP:0012215	226	Testicular microlithiasis
HP:0012217	145	Increased urinary porphobilinogen
HP:0012218	229	Alveolar soft part sarcoma
HP:0012219	229	Erythema nodosum
HP:0012223	229	Splenic rupture
HP:0012230	229	Rhegmatogenous retinal detachment
HP:0012231	229	Exudative retinal detachment
HP:0012232	229	Shortened QT interval
HP:0012233	229	Intramuscular hematoma
HP:0012236	109	Elevated sweat chloride
HP:0012238	43	Increased circulating chylomicron concentration
HP:0012240	50	Increased intramyocellular lipid droplets
HP:0012241	102	Levator palpebrae superioris atrophy
HP:0012242	53	Superior rectus atrophy
HP:0012245	229	Sex reversal
HP:0012246	229	Oculomotor nerve palsy
HP:0012248	229	Prolonged PR interval
HP:0012250	229	ST segment depression
HP:0012251	229	ST segment elevation
HP:0012254	229	Ewing sarcoma
HP:0012263	229	Immotile cilia
HP:0012265	229	Ciliary dyskinesia
HP:0012266	229	T-wave alternans
HP:0012270	229	Decreased muscle glycogen content
HP:0012271	229	Episodic upper airway obstruction
HP:0012272	229	J wave
HP:0012273	181	Increased carotid artery intimal medial thickness
HP:0012276	229	Digital flexor tenosynovitis
HP:0012282	187	Morbilliform rash
HP:0012283	61	Small distal femoral epiphysis
HP:0012284	50	Small proximal tibial epiphyses
HP:0012287	229	Hypothalamic luteinizing hormone-releasing hormone deficiency
HP:0012299	115	Long distal phalanx of finger
HP:0012300	229	Ureteral agenesis
HP:0012302	229	Herpes simplex encephalitis
HP:0012311	229	Monocytosis
HP:0012312	215	Monocytopenia
HP:0012315	229	Histiocytoma
HP:0012321	108	D-2-hydroxyglutaric aciduria
HP:0012322	105	Perifolliculitis
HP:0012325	229	Chronic myelomonocytic leukemia
HP:0012334	229	Extrahepatic cholestasis
HP:0012343	70	Decreased circulating ferritin concentration
HP:0012364	229	Decreased urinary potassium
HP:0012366	229	Basilar invagination
HP:0012368	229	Flat face
HP:0012370	139	Prominence of the zygomatic bone
HP:0012375	229	Chemosis
HP:0012380	229	Reduced carnitine O-palmitoyltransferase level
HP:0012382	229	Left-to-right shunt
HP:0012383	229	Bidirectional shunt
HP:0012386	39	Absent hallux
HP:0012390	229	Anal fissure
HP:0012397	229	Aortic atherosclerotic lesion
HP:0012398	229	Peripheral edema
HP:0012405	229	Hypocitraturia
HP:0012407	229	Scissor gait
HP:0012408	147	Medullary nephrocalcinosis
HP:0012409	51	Cortical nephrocalcinosis
HP:0012410	229	Pure red cell aplasia
HP:0012412	226	Premature adrenarche
HP:0012416	229	Hypercapnia
HP:0012417	229	Hypocapnia
HP:0012420	229	Meconium stained amniotic fluid
HP:0012426	229	Optic disc drusen
HP:0012427	229	Increased femoral anteversion
HP:0012428	116	Prominent calcaneus
HP:0012430	229	Cerebral white matter hypoplasia
HP:0012431	229	Episodic fatigue
HP:0012434	229	Delayed social development
HP:0012449	75	Sacroiliac joint synovitis
HP:0012450	229	Chronic constipation
HP:0012452	229	Restless legs
HP:0012463	229	Elevated transferrin saturation
HP:0012464	229	Decreased transferrin saturation
HP:0012465	161	Elevated hepatic iron concentration
HP:0012469	229	Infantile spasms
HP:0012473	229	Tongue atrophy
HP:0012474	229	Carotid artery occlusion
HP:0012476	84	Decreased specific pneumococcal antibody level
HP:0012477	229	Vocal tremor
HP:0012479	86	Temporomandibular joint crepitus
HP:0012486	229	Myelitis
HP:0012487	90	Cerebellopontine angle arachnoid cyst
HP:0012488	80	Intraventricular arachnoid cyst
HP:0012489	175	Suprasellar arachnoid cyst
HP:0012490	229	Panniculitis
HP:0012493	229	Middle cerebral artery stenosis
HP:0012496	229	Reduced maximal inspiratory pressure
HP:0012497	229	Reduced maximal expiratory pressure
HP:0012499	229	Descending aortic dissection
HP:0012500	197	Verrucous papule
HP:0012505	229	Enlarged pituitary gland
HP:0012508	229	Metamorphopsia
HP:0012509	48	Reduced thyroxin-binding globulin
HP:0012515	228	Hip flexor weakness
HP:0012517	229	Reduced catalase level
HP:0012520	145	Dilation of Virchow-Robin spaces
HP:0012521	229	Optic nerve aplasia
HP:0012523	229	Oral aversion
HP:0012526	229	Absence of alpha granules
HP:0012527	40	Abnormal alpha granule content
HP:0012534	229	Dysesthesia
HP:0012538	229	Gluten intolerance
HP:0012541	125	Cephalohematoma
HP:0012542	229	Onychauxis
HP:0012544	140	Elevated aldolase level
HP:0012545	183	Reduced aldolase level
HP:0012548	229	Fatty replacement of skeletal muscle
HP:0012569	229	Delayed menarche
HP:0012570	229	Synovial sarcoma
HP:0012578	229	Membranous nephropathy
HP:0012579	229	Minimal change glomerulonephritis
HP:0012582	229	Bilateral renal dysplasia
HP:0012583	229	Unilateral renal hypoplasia
HP:0012584	229	Bilateral renal hypoplasia
HP:0012586	181	Bilateral renal atrophy
HP:0012587	229	Macroscopic hematuria
HP:0012593	229	Nephrotic range proteinuria
HP:0012594	229	Moderate albuminuria
HP:0012595	229	Mild proteinuria
HP:0012597	229	Heavy proteinuria
HP:0012606	229	Renal sodium wasting
HP:0012618	229	Urachal cyst
HP:0012619	84	Multiple bladder diverticula
HP:0012623	229	Stage 1 chronic kidney disease
HP:0012624	229	Stage 2 chronic kidney disease
HP:0012625	229	Stage 3 chronic kidney disease
HP:0012626	229	Stage 4 chronic kidney disease
HP:0012627	229	Pseudoexfoliation
HP:0012631	97	Pigment deposition in the trabecular meshwork
HP:0012637	229	Renal calcium wasting
HP:0012642	229	Cerebellar agenesis
HP:0012645	229	Enlarged peripheral nerve
HP:0012646	99	Retractile testis
HP:0012653	229	Status asthmaticus
HP:0012662	229	Parietal hypometabolism in FDG PET
